,Date,User,Tweet,Likes,Retweets,Replies
101,2022-02-22 07:20:00,FUniversia,"📢¡Última semana!
Aún puedes solicitar una de las becas que otorgamos junto a @IndraCompany para la realización de un #bootcamp de Desarrollo Web Full-stack en @TheBridge_Tech 💻

💻10 #becas dirigidas a personas con #discapacidad con formaciones #STEM 📲 https://t.co/ubL3Gyg3Gl https://t.co/yHUvz4zCXG",6,1,0
102,2022-02-21 10:43:12,TheBridge_Tech,"¡Nuevos eventos para febrero y marzo! Talleres sobre #IA, #marketingdigital #empleabilidad, #ciber, #datascience ¡No te los pierdas e inscríbete! ⬇️ https://t.co/bSsTjrDH8l https://t.co/4b1jxJmMLO",0,0,0
103,2022-02-19 15:18:18,soyelsimo,Yo he caído en el bootcamp de Data science de @TheBridge_Tech en madrid. Si valor agregado consiste en presionarte para que aprendas por tu cuenta. Si no aprendes es tú culpa porque su método es muy sólido. Aunque se queje el 50% de la clase. https://t.co/g892EydfYy,0,1,0
104,2022-02-18 10:57:48,IndraCompany,¿Aún no has solicitado tu beca para el #bootcamp de Desarrollo Web Full-stack en @TheBridge_Tech? Si tienes #discapacidad y una formación universitaria #STEM puedes recibir una de las 10 becas de @IndraCompany y @FUniversia 📲¡Inscríbete ya! https://t.co/wYjp06QE9c https://t.co/bLDY1DVOKa,8,5,0
105,2022-02-15 17:32:04,Women4Cyber_SP,Presentando nuestra 2ª edición del Programa de Mentoring de forma presencial en @TheBridge_Tech. Encantadas con la asistencia y el apoyo de nuestros mentores y mentees 🙂🙂 Muchas gracias!! #womenincyber #W4C https://t.co/JcPYHB5Aze,8,1,0
106,2022-02-13 19:38:48,AIBot_CdH,@peritecno @jcgalindo_ @Women4Cyber_SP @TheBridge_Tech @bbva @sanitas @unicc_ict @EduvigisOrtiz @tima_soni Qué pena no poder asistir de manera presencial y poder conocer al resto de mentores y mentees,2,0,0
107,2022-02-12 17:51:40,soyuxpuntocom,@uxbs_podcast El bootcamp de @TheBridge_Tech,4,1,0
108,2022-02-11 10:38:26,TheBridge_Tech,"Hoy se celebra VLC Tech Women con motivo del #DiaDeLaMujeryLaNiñaEnLaCiencia, un evento en el que se hablará de inteligencia artificial, datos y el futuro de la mujer en la tecnología @AcmUpv @AcmWUpv https://t.co/OhDBKHnsQQ ¡Promete ser muy interesante!👩‍💻",0,1,0
109,2022-02-10 15:50:18,TheBridge_Tech,"Sevilla está llena de talentos digitales por descubrir ¿te animas a conocer las profesiones del futuro?🧑‍💻Ven al taller y conoce de la mano de @pagepersonnel los perfiles más demandados ¡Saca tus entradas!👉 2 de marzo, 19h. https://t.co/5UMpplARdX",1,1,1
110,2022-02-08 10:42:03,TheFringeLABS,¡Feliz martes porque podemos anunciar que los Proptech Thursdays aterrizan en Madrid el 3 de marzo! 🎉Hemos creado estos eventos mensuales con la colaboración de @apicatalunya  y @TheBridge_Tech  y podéis reservar vuestras entradas en este enlace: https://t.co/cHFFfDUA9Z,2,0,1
111,2022-02-08 09:00:22,FUniversia,"Aún puedes solicitar una de las becas que otorgamos junto a @IndraCompany para la realización de un #bootcamp de Desarrollo Web Full-stack en @TheBridge_Tech 💻

Son 10 #becas dirigidas a personas con #discapacidad con formaciones #STEM 📲 https://t.co/ubL3GyycUt https://t.co/KAzkvXPFkY",3,0,0
112,2022-02-06 21:01:55,antoniolopezg,"Muchas ganas de hablar este martes con alumnos de @TheBridge_Tech acerca de como hacemos #DataScience #MachineLearning en Decathlon
https://t.co/asAw5W6uht https://t.co/4HOtEnbx7P",1,0,0
113,2022-02-03 14:49:57,zoomtecnochile,Automatización y el Covid-19 en el horizonte del nuevo trabajador https://t.co/aA3d4D199h #TalentoProfesional #TheBridge #Automatizacion @thebridge_tech,1,0,0
114,2022-02-03 10:18:12,TheBridge_Tech,"¡Nos visita @DecathlonES ! Si te interesa la ciencia de datos y cómo se aplica a proyectos reales ¡Apúntate al evento! 👇 El 8 de febrero a las 17.30h 😉
#datascience #bestpractice #freeevent
https://t.co/pXyFXll3fa",3,1,0
115,2022-02-02 09:47:00,TheBridge_Tech,"Cada vez se habla más de las ""soft skills"" y de lo importante que son para aplicar a posiciones tecnológicas ¡Descubre cuáles son en nuestro evento ""Soft Skills en tiempos de robots""! Saca tu entrada 👇
https://t.co/PfcDscwDtP",0,0,0
116,2022-02-01 16:40:00,camaradesevilla,"🔥 ¡Impulsa tu carrera profesional con los nuevos #BootCamps de la @encamarasevilla!

✅Participa en el #OpenDay de los Bootcamps🚀 de Data Science y Desarrollo Web Full Stack con @TheBridge_Tech.

Más información en ⤵

https://t.co/CspTlfsJR8 https://t.co/ModB2H17pc",2,2,0
117,2022-01-31 15:08:09,IndraCompany,"Aún puedes solicitar una de las becas que otorgamos junto a @FUniversia para la realización de un #bootcamp de Desarrollo Web Full-stack en @TheBridge_Tech 💻
Son 10 #becas dirigidas a personas con #discapacidad con formaciones #STEM 📲 https://t.co/wYjp06QE9c https://t.co/OYCENTaRMr",6,2,0
118,2022-01-27 08:33:56,pumuckey,"@kenia913 @_JorgeSLL_ @ChemaCorbacho @InesSainzOf @CHANCE_es @TheBridge_Tech No es así. Hay una carrera universitaria llamada Ciencia de Datos y también postgrados, pero lo que ha hecho ella es un curso de 15 semanas que no require tener estudios previos, el único requisito haber cumplido 18 años… 15 semanas de curso y se autodefine como “Científica” 🤦🏻‍♀️",0,0,0
119,2022-01-26 18:00:00,SoyValor,"👏 @FUniversia, @IndraCompany y @TheBridge_Tech ponen en marcha programa de formación tecnológica gratuita para personas con discapacidad.

Lee más aquí 👉 https://t.co/8S1QiTK66I https://t.co/I2gFpUMUnG",1,0,0
120,2022-01-25 12:04:30,AssociacioACEC,"📰@UniversiaES, @IndraCompany i @TheBridge_Tech signen un acord per a engegar un programa de #beques dirigit a persones amb discapacitat que compten amb estudis #STEM, als quals donaran accés a un bootcamp d'aprenentatge en Desenvolupament Web Full-stack

https://t.co/dd3G8smkNU https://t.co/kwtYcCiyBV",1,0,0
121,2022-01-24 11:54:42,TheBridge_Tech,"¡Open Day Sevilla! Asiste al evento y conoce más sobre los bootcamps de #DataScience y #DesarrolloWebFullStack en nuestra nueva sede en la @ENCamaraSevilla @camaradesevilla ¿Estás pensando en acelerar tu carrera digital?

👩‍💻Saca ya tus entradas🚀https://t.co/j6mTRz4NDB",3,3,0
122,2022-01-22 10:16:00,TheBridge_Tech,"¡Inside The Bridge! ¡Emoción a flor de piel! Así reacciona Miriam Sánchez, la profe de UX/UI a los #proyectosfinales de los alumnos ¡Se puede decir que ya son UX/UI Designers! 😆

#uxui #bootcamp #clases #motivacion #palabrasraras https://t.co/bU5ZaGcTPV",1,1,0
123,2022-01-21 11:00:02,FUniversia,"Junto con @IndraCompany lanzamos 10 becas destinadas a la realización de un #bootcamp de Desarrollo Web Full-stack en @TheBridge_Tech 💻
Estas becas están dirigidas a personas con #discapacidad que cuenten con formaciones #STEM 
📅Hasta el 28/02
📲 https://t.co/ubL3GyxF4V https://t.co/UP09YF3eb9",8,0,0
124,2022-01-21 10:22:41,IndraCompany,"Junto a @FUniversia otorgamos 10 becas destinadas a la realización de un #bootcamp de Desarrollo Web Full-stack en @TheBridge_Tech 
💻 Estas becas están dirigidas a personas con #discapacidad con formaciones #STEM  
📅Hasta el 28/02 https://t.co/wYjp06QE9c https://t.co/qb8rHZOxtG https://t.co/uIIWUf5IZH",5,0,0
125,2022-01-21 09:47:17,diegodl,Hoy tenemos reto de tripulaciones @TheBridge_Tech Un día muy especial para todos! Enhorabuena a todos los alumnos que se gradúan hoy. https://t.co/f0nCFK8asz,1,0,0
126,2022-01-20 10:54:42,TheBridge_Tech,"Nuevo evento🤩""La Inteligencia Artificial y la Ley: lo que hay y lo que viene"" a cargo de @rayadvd

📆25 de enero en @TheBridge_Tech

¡Saca ya tus entradas!🎟️https://t.co/EG7QBigIgJ

#ResponsibleAI #AILaw #Compliance @nodosenlared 
@josepcurto",3,1,0
127,2022-01-19 16:20:41,TheBridge_Tech,"El claustro de #DataScience de @TheBridge_Tech ha creado este ""escalofriante"" vídeo haciendo uso de Inteligencia Artificial con motivo del tema del #DesafíodeTripulaciones sobre la protección de las marcas ¡Alumnos y famosos se mezclan en este ejercicio de #deepface! #IA 🤯 https://t.co/3Eg8WYfV2p",1,2,0
128,2022-01-19 09:45:15,TheBridge_Tech,"La directora de #ciberseguridad de @siemens @NataliaOropezaG  aboga por una sólida estrategia de ciberseguridad de manera proactiva, y no reaccionar ""tras haber tenido un ataque o una auditoría interna, instalando algunas medidas aquí y allí""⚔️ #Checkitout
https://t.co/3ZXCwOU8pT",0,0,0
129,2022-01-18 16:02:13,TheBridge_Tech,"Del periodismo al marketing digital 🤸 esta es la historia de Blanca Gómez y su experiencia cursando el #bootcamp de #DigitalMarketingOps en @TheBridge_Tech ¡Dale al ▶! 

#digitaltalent #aceleratucarrera https://t.co/sU5Ogt3xGn",0,0,0
130,2022-01-12 19:03:03,nodosenlared,"Ciclo de Conferencias sobre Inteligencia Artificial Responsable curso 21-22:
""La Inteligencia Artificial y la Ley: lo que hay y lo que viene"" a cargo de @rayadvd 
El 25 de enero, en @TheBridge_Tech info: https://t.co/Zyvxg8uLb0 #ResponsibleAI #AILaw #Compliance | Cc @josepcurto https://t.co/ZqomfcYZ8j",6,1,0
131,2022-01-09 17:23:02,ing_titiritero,Me encantaría saber que les enseñan sobre estadística en el super curso de data science de @TheBridge_Tech,0,0,0
132,2022-01-08 12:10:46,cmarchena,"@cbusquets Hola, @TheBridge_Tech te da la opción de pagar una vez consigues trabajo. @uxerschool también te da opciones de pago. En mi opinión son los dos top de Madrid",4,0,0
133,2022-01-05 08:00:01,pymesmagazine,"¿Quieres formarte en una de las profesiones que más futuro tienen en la actualidad?
Acuerdo entre @camaradesevilla y @TheBridge_Tech 
https://t.co/RyKjNHm0AE
#pymes #autonómos #emprendedores #Sevilla
#Actualidad #Noticias #NoticiasHoy",3,0,0
0,2023-02-13 13:36:10,my_tech_plan,"Les compartimos un mini resumen del 1º encuentro de #reinventadxs

Y anunciamos que entramos en la cuenta regresiva del 2º, apúntate esta fecha: 30 de marzo.

¿Te vemos en #Madrid?

Gracias a @thebridge_tech y el @milmadrid_ por hacerlo posible y nos vemos pronto!

#mytechplan https://t.co/z5fwZzNR5w",2,0,0
1,2023-02-13 16:12:19,TheBridge_Tech,"¡Nos vamos al WorkinLan Workshop en Bilbao junto a @BBK_eus !🤩

Los días 16 y 17 de febrero impartiremos talleres de UX/UI, Data, ponencias sobre nuevos empleos y podrás ponerte a prueba con nuestro TechSkilling Proba.

¡Inscríbete ya!👉 https://t.co/4DDrV2k2VR

 #bbkbootcamps https://t.co/XCMlcPJDyy",1,2,0
2,2023-02-15 11:06:22,BitcoinTuesday_,"Gracias a nuestros amigos @TheBridge_Tech por acogernos ayer en una manera bastante flexible, tenéis el equipo más adorable de todo Madrid! ♥️

Fue genial pasar San Valentín hablando #Bitcoin  🙏",10,2,1
3,2023-02-15 11:53:53,TheBridge_Tech,@BitcoinTuesday_ ¡Un placer!,2,0,0
4,2023-02-15 12:05:08,TheBridge_Tech,"¿Los colores tienen género?¿podemos hacer una app destinada a mujeres sin caer en estereotipos?

Para contestar a todo esto, presentamos la charla “La perspectiva de género en el diseño UX” ¡No te lo pierdas!

📆23 feb
⏰18.00h
💻Online

¡Inscríbete ya! 👉https://t.co/18K0xxRZUn https://t.co/VBjXQrD34t",2,2,1
5,2023-02-15 15:40:14,TheBridge_Tech,"¿Te animas a crear un videojuego con programación? 🎮 ¡Ven al taller de #desarrollowebfullstack en Sevilla!

Desarrollaremos juntos un videojuego usando un poco de #JavaScript y #Canvas

📆2 mar
⏰18.00h
📍Campus @ENCamaraSevilla

¡Apúntate ya! 👉https://t.co/sO7cjQNX3A https://t.co/1AeD5EBmeT",2,3,0
6,2023-02-16 06:07:55,turoninos,@TheBridge_Tech @Vacolba @andresmacariog interesante,1,0,0
7,2023-02-16 09:51:54,PauMugarra,"Buenos días CPSers!
Hoy podemos confirmar que el tercer meetup de la comunidad #CPS en Madrid será en @TheBridge_Tech. Agradecemos enormemente la generosidad de este espacio, y os esperamos el miércoles que viene!

P.D: Aún quedan unas pocas plazas, estáis a tiempo de apuntaros",4,0,1
8,2023-02-16 17:07:33,42UrdulizFTef,".@EstiLeon, Responsable del campus #42UrdulizFTef ya se encuentra participando de la mesa redonda - ""Nuevos formatos en la formación"" del @workinlansummit!

Compartimos mesa con BBK Bootcamps by 
@TheBridge_Tech, IED KunsthalBilbao y @BBK_eus
 
#WORKinlan #Bizkaia #Educación https://t.co/Iu6ZYqlFLz",10,5,1
9,2023-02-17 13:23:22,Metricool_es,@42UrdulizFTef @EstiLeon @workinlansummit @TheBridge_Tech @BBK_eus Hoy finaliza #WORKinlan y lo hace ya con una buena participación en Twitter y eso que aún queda todo el día de hoy 💪 https://t.co/54lcCbyUGi,0,0,1
10,2023-02-17 13:25:58,Metricool_es,@42UrdulizFTef @EstiLeon @workinlansummit @TheBridge_Tech @BBK_eus @PSEBizkaia @josebamondarain @grupo_ssi @socialistavasco @PSEBilbao @MtzGra @elcorreo_alava @elcorreo_com Muy buenas interacciones están teniendo las comunidades de las siguientes cuentas que copan el TOP 12 del #WORKinlan 🏆 https://t.co/g8SdZl1vL2,2,0,1
11,2023-02-20 14:30:32,TheBridge_Tech,"Seguro que has oído hablar del Cloud Computing ☁ ¿Quieres conocer en profundidad qué es eso de la nube y las posibilidades laborales que ofrece?

No te pierdas esta masterclass😆

📅1 de marzo
⏰17 h.
💻Online

¡Apúntate ya!👉https://t.co/aay1QKnRN3 https://t.co/eboE19jT3P",2,1,1
12,2023-02-22 14:33:50,TheBridge_Tech,"De manager de #diseño a #fullstack developer👩‍💻

Esta es la historia de Isabel que realizó el #bootcamp de Desarrollo Web Full Stack para acelerar su carrera digital ⬇

¿El resultado? Un cambio completo de trabajo y un nuevo comienzo en el sector #tech

#desarrolloweb #developer https://t.co/xTvyQiXhXB",2,2,1
13,2023-03-01 07:24:05,turoninos,"@TheBridge_Tech @Vacolba , interesante",0,0,0
14,2023-03-02 10:44:35,decentralized_b,"Este 14 de Marzo hay meetup en Madrid de @BitcoinTuesday_ , se va a hablar de un proyecto muy interesante para poder realizar desarrollos sobre Bitcoin. En breve se pasarán los detalles
Ir reservando el día y la hora, 7 PM en @TheBridge_Tech",21,12,2
15,2023-03-03 05:33:19,rperezmarco,@decentralized_b @BitcoinTuesday_ @TheBridge_Tech Que suspense! Miniscript?,2,0,2
16,2023-03-03 06:54:01,decentralized_b,"@rperezmarco @BitcoinTuesday_ @TheBridge_Tech No, espero que hoy nos digan y se comunique 😬😬 https://t.co/0rFMxwrlo6",0,0,0
17,2023-03-03 10:22:22,decentralized_b,"Ya esta publicado el meetup de @BitcoinTuesday_ para este 14 de Marzo a las 7PM en @TheBridge_Tech 
Muy interesante:
""Aplicaciones sobre Bitcoin con Agram Project!
Crea aplicaciones sin necesidad de usar código, sobre el stack de tecnologías de Bitcoin""
 
https://t.co/NQu4cxiPPh",11,4,0
18,2023-03-04 11:22:58,PauMugarra,"El meetup del jueves 9 de marzo con @ToniDorta se realizará finalmente @TheBridge_Tech 😄
Nos sentimos tremendamente agradecidos por su generosidad.
¡Nos vemos este jueves!",9,3,1
19,2023-03-04 14:08:54,joobid,@PauMugarra @ToniDorta @TheBridge_Tech https://t.co/qv4oryC9i3,2,0,0
20,2023-03-04 22:32:56,RoccoLozano,@nodosenlared @snowded @TheBridge_Tech Muy buena foto desde el Círculo de Bellas Artes,1,0,0
21,2023-03-06 08:48:56,nodosenlared,"Encuentro de la @mlopscommunity en Madrid: ""MLOPs: desde las trincheras"" https://t.co/CHojEAs7ij en @TheBridge_Tech Ven a conocer la práctica #MLOps en Correcto., @Busuu @wallapop https://t.co/odie5CAuHU",3,1,0
22,2023-03-06 10:38:30,ESOLIUPO,"¡Por fin podemos publicar el cartel con los ponentes para el #cybersecTalks! Si estás interesadx en alguna de las temáticas que aparecen no dudes en venir, es totalmente gratuito gracias al patrocinio de @TheBridge_Tech y la colaboración de @epsUPO @pablodeolavide 
(+ info abajo) https://t.co/JF85MDGmXc",5,3,1
23,2023-03-06 10:38:30,ESOLIUPO,"Las inscripciones se realizarán por Eventbrite. Cualquier duda estamos por MD o al correo info@esoliupo.es
https://t.co/xhVr7VXcF3

@epsUPO @TheBridge_Tech",0,0,0
24,2023-03-06 14:13:44,TheBridge_Tech,"¡Súper contentos de participar! Las temáticas prometen, sin duda 🤩 ¡No te lo pierdas! 

📍Universidad @pablodeolavide Sevilla
🎟Entradas https://t.co/jFvxqPvKTO",1,1,0
25,2023-03-06 15:36:30,TheBridge_Tech,"¡Evento #desarrolloweb en #Sevilla con Diego Freniche Brito, Developer Advocate en @MongoDB!

Cambiamos de ubicación ¡Te esperamos en @espacio_RES!

📅16 marzo
⏰18 h
📍En @espacio_RES 

Entradas 👉https://t.co/MJ21xSfIX0 https://t.co/bYJuYAaZ6N",4,2,0
26,2023-03-07 17:16:14,DatabeerSVQ,"¡Hola #dataholics! La primavera trompetera se siente por las esquinas🌼y para celebrarlo estamos organizando una nueva edición de #Databeers (¡y van 19!):

📅Jueves 23/03 19.00
📍 @sngular #Sevilla 
🍻 by @opensistemas y @TheBridge_Tech 

¡INSCRÍBETE! https://t.co/fK5QNZzE5m",9,3,0
27,2023-03-08 11:42:08,TheBridge_Tech,"En @TheBridge_Tech hay cada vez más mujeres que deciden formarse en una profesión digital👩‍💻

¡Pero aún queda mucho camino por recorrer en el sector tech, en especial, en áreas como ciberseguridad, desarrollo web o cloud! 

¡Feliz #DíadelaMujer!💪
#8M #InternationalWomensDay https://t.co/UnQaktcLDi",3,1,0
28,2023-03-08 17:00:03,DatabeerSVQ,"¡Hola #Dataholics! Recuerda que tenemos abierto nuestro formulario de inscripción de ponentes⬇️. ¡Anímate a compartir tu experiencia con los datos! De todo lo demás, nos encargamos con nuestros patrocinadores @opensistemas @sngular @TheBridge_Tech 

https://t.co/JXhQKEZ7pL",9,5,0
29,2023-03-09 14:27:44,TheBridge_Tech,¿Sientes el poder del #data? 🧠Apúntate al próximo encuentro de @DatabeerSVQ ¡Nos vemos allí!⬇,1,1,1
30,2023-03-09 14:30:48,TheBridge_Tech,"¿Quieres formarte en ciberseguridad gratis?

Junto a @INCIBE lanzamos #Cyberskills, la formación para personas con #discapacidad impartida por @TheBridge_Tech

🔒Especialidad en #ciberseguridad

📚250h de curso

👩‍💻En remoto

📲Solicita hasta el 3 mayo https://t.co/oQDvbOK1aX https://t.co/4bFHQ2uVla",4,0,0
31,2023-03-09 15:48:18,turoninos,@TheBridge_Tech @DatabeerSVQ @Vacolba @andresmacariog interesante.,1,0,0
32,2023-03-09 17:20:00,DatabeerSVQ,"#Dataholic, ¿conoces a nuestros patrocinadores?
@TheBridge_Tech desarrolla programas formativos intensivos y prácticos para dominar las claves de la nueva era tecnológica.
Y se encarga de ayudarnos a abrir las🍻en #Databeers
¡Conócelos!
https://t.co/7TUu1MweE3",4,3,0
33,2023-03-09 17:30:00,DatabeerSVQ,"Recuerda que coincidiendo con la llegada de la #primaveratrompetera, celebramos nueva edición de #DatabeerSevilla, y van 19:

📅Jueves 23/03 19.00
📍 @sngular #Sevilla 
🍻 by @opensistemas y @TheBridge_Tech
 
¡INSCRÍBETE! https://t.co/fK5QNZAbUU",4,3,0
34,2023-03-10 10:31:30,ToniDorta,"Muchas gracias a @PauMugarra por la organización y la dinamización de #CPSSpain, a @SingularSolving por la confianza depositada y a @TheBridge_Tech por el espacio.

¡Y gracias a todos los asistentes por una participación tan activa! Las reflexiones y debate fueron lo mejor https://t.co/GPUyKsEabd",12,1,2
35,2023-03-10 10:58:19,Godivaciones,@ToniDorta @PauMugarra @SingularSolving @TheBridge_Tech Lo mejor: la conversación interior que provocasteis unos y otros. Reivindico cambiar transformación por metamorfosis.,3,0,1
36,2023-03-10 11:02:09,ToniDorta,"@Godivaciones @PauMugarra @SingularSolving @TheBridge_Tech Me mola! Pero creo que en los dptos de marketing nos dirán que 'metamorfosis digital' suena demasiado a pokemon, y que no vendería suficientes licencias 🤣 https://t.co/aiL70E398k",0,0,1
37,2023-03-10 11:39:12,Godivaciones,@ToniDorta @PauMugarra @SingularSolving @TheBridge_Tech Digitransformación suena a pokemon. Pero voy a buscar algo más sexy.,3,0,1
38,2023-03-10 11:45:36,Godivaciones,@ToniDorta @PauMugarra @SingularSolving @TheBridge_Tech Lo tengo @ToniDorta a ver q te parece: Transición Empresarial a Tecnologías Avanzadas: TETA.,5,0,2
39,2023-03-10 12:46:31,Recuenco,@Godivaciones @ToniDorta @PauMugarra @SingularSolving @TheBridge_Tech https://t.co/8SPP4OOhYg,2,0,0
40,2023-03-10 14:24:40,ToniDorta,@Godivaciones @PauMugarra @SingularSolving @TheBridge_Tech https://t.co/igFcNMTdIt,0,0,0
41,2023-03-11 08:00:33,MISTERINCGNITA1,"@ToniDorta @PauMugarra @SingularSolving @TheBridge_Tech No fui muy a mi pesar.
(Me gusta la gente que da las gracias)",2,0,1
42,2023-03-11 17:34:00,ToniDorta,"@MISTERINCGNITA1 @PauMugarra @SingularSolving @TheBridge_Tech Tal vez la próxima vez! 🙃
(y lo de dar gracias es fácil: para mí, quien las recibe obtiene un beneficio, pero quien las da obtiene dos: reconoce lo bueno recibido y además ser agradecido está correlacionado con la felicidad; en cierta manera, lo hago más por mí q por el otro 🤣)",2,0,1
43,2023-03-11 21:47:54,MISTERINCGNITA1,"@ToniDorta @PauMugarra @SingularSolving @TheBridge_Tech No suelo yo dejar escapar oportunidades. Y estas reuniones donde brilláis personas extraordinarias son mi vicio favorito.
Yo no estoy a vuestra altura pero sí encantada de asistir y observar.
(Opino exactamente igual en lo de la gratitud)",1,0,0
44,2023-03-13 14:51:07,TheBridge_Tech,"¡El próximo 28 de marzo tendremos a @mlopscommunity en el campus de Madrid! 🦾Aprenderemos mucho sobre #IA de los mejores profesionales del data en @wallapop, @Busuu y Correcto. 

Apúntate ya 👉 https://t.co/Vbl4XY6YSZ https://t.co/jFisn1Q8pG",5,1,0
45,2023-03-13 14:56:20,nodosenlared,"A todos los #MLOps practitioners o simplemente curiosos, @TheBridge_Tech es el anfitrión de la @mlopscommunity en Madrid el próximo 28 de marzo.  Evento libre, plazas limitadas, con @manuelmartingg @mastertilla para hablarnos del oficio ¡desde las trincheras!",2,1,0
46,2023-03-13 17:30:00,DatabeerSVQ,"¡Ya huele a primavera #dataholic! Recuerda que el jueves 23 a las 19.00 lo celebramos cervecita en mano, hablando de datos, como más nos gusta:
👩‍💻🍻

Con la colaboración de @opensistemas, @sngular y @TheBridge_Tech 

https://t.co/fK5QNZAbUU",3,2,0
47,2023-03-14 16:03:52,TheBridge_Tech,"¡Nuevo taller sobre #ChatGPT! Descubre las posibilidades de una de las tecnologías de #IA más potentes hasta la fecha 💥

📅22 marzo
🕐17 h
💻Online

Apúntate ya 👉https://t.co/fNaEifhQXV

#datascience #bootcamp https://t.co/1wLqcOVh29",1,1,0
48,2023-03-14 16:14:35,TheBridge_Tech,"¿Enemigo o aliado? #ChatGPT ha llegado para revolucionar el marketing digital 🫶 ¡Anímate y descubre con nosotros si ha venido a hacer la guerra a los profesionales del marketing o si podemos usarlo a nuestro favor!

📅29 marzo
🕐17 h
💻Online

Entradas 👉https://t.co/ek0NkgY5UE https://t.co/A4uhnJ752G",1,1,0
49,2023-03-14 16:20:32,TheBridge_Tech,"¿Quieres iniciarte en la #programación? ¡Conéctate al taller de Web Scraping, aprende JavaScript y Node.js mientras encuentras la mejor oferta para viajar en Semana Santa! ✈

📅30 marzo
🕐17 h
💻Online

Entradas 🎟https://t.co/9uS3pCaqYB

#webscraping #bootcamp #fullstack https://t.co/TXt2M1SDfM",1,1,0
50,2023-03-14 18:18:55,detailorg,Presentando Agram Project en @TheBridge_Tech de la mano de @BitcoinTuesday_ #Bitcoin https://t.co/gsQV8pNwJM,3,2,0
51,2023-03-15 00:37:28,decentralized_b,"Gran meetup en Madrid de @BitcoinTuesday_

Gracias a @TheBridge_Tech por el espacio, a Victor Gil de @detailorg  por contarnos el proyecto.
Increíble el talento y las cosas que se están haciendo sobre #Bitcoin 
Gracias a todos los que vinieron

Se repite el próximo 12 de abril! https://t.co/2Q6Ud1m5se",15,0,0
52,2023-03-15 17:15:00,DatabeerSVQ,"Ya estamos enfriando cervezas...🍻 y preparando presentaciones👩‍💻 para la nueva edición de #DatabeerSevilla. 

Recuerda, el jueves 23 a las 19.00, en la sede de @sngular.

Con la colaboración de @opensistemas, @sngular y @TheBridge_Tech 

https://t.co/fK5QNZzE5m",6,4,0
53,2023-03-16 10:00:09,nodosenlared,@snowded at @TheBridge_Tech @TheCynefinCo #Madrid #Cynefin 🤩 https://t.co/YqWVXtTuw4,6,3,0
54,2023-03-16 10:01:07,nodosenlared,At @TheBridge_Tech 🥰,6,2,0
55,2023-03-16 11:28:17,TheBridge_Tech,"Si...
👉Estás en busca de inspiración y referentes reales y quieres cotillear las oportunidades que el ecosistema tecnológico tiene para ofrecerte.

¡¡Ven al próximo Reinventadxs!!
📅 30 de marzo
⏰ 18h
📍@milmadrid_

¡Te esperamos! Entradas 🎟 https://t.co/Sv0mcS7Cle https://t.co/xvmpGmXv9P",0,0,0
56,2023-03-16 11:46:46,nodosenlared,"@snowded at @TheBridge_Tech @TheCynefinCo #EstuarineMapping ""What can be changed and what can't be"" https://t.co/wDic0tiAE2",5,2,0
57,2023-03-16 16:39:14,nodosenlared,"@snowded at @TheBridge_Tech @TheCynefinCo #EstuarineMapping #Strategy #Change ""Understanding the dispositional state of the system in the present"" https://t.co/t0l3KJlvbc",9,1,0
58,2023-03-16 16:41:16,milmadrid_,"❗ Llega la segunda edición de #Reinventadxs 💫, organizado por @my_tech_plan y  @TheBridge_Tech.

El próximo 🗓️ 30 de marzo contaremos con 3 nuevas historias de reinvención hacía una profesión #Digital.

🚩 ¡Apúntate ya! Aforo reducido 👉 https://t.co/4SUBGGdJJY

#MadridTech https://t.co/jxWgYyKQU9",3,1,0
59,2023-03-16 17:26:36,DatabeerSVQ,"¡Presentamos cartelón para #DatabeerSVQ19! Nos vemos el jueves 23 a las 19.00 en la sede de @sngular para celebrar la llegada de la primavera con cervezas y datos🍻👩‍💻 @SVQ_tech, ¡no te lo pierdas!

Con la colaboración de @opensistemas @sngular @TheBridge_Tech https://t.co/aYbq2IpbcI",10,7,0
60,2023-03-16 17:31:19,DatabeerSVQ,"Emilio Fuentes, analista en CNMC, nos contará cómo se informan los precios de las gasolineras ⛽️📶
¡No te lo pierdas! #dataholics @SVQ_tech 

📅Jueves 23, 19.00
📍@sngular Sevilla
👇https://t.co/fK5QNZzE5m

Colaboran @opensistemas @sngular @TheBridge_Tech https://t.co/HysCgBSNpa",6,3,0
61,2023-03-16 17:34:03,DatabeerSVQ,"Sergio Soto, Software Engineer, nos hablará de gestión de datos en una campaña de recogida de fondos para @andalugeeks👕📶
¡No te lo pierdas! #dataholics @SVQ_tech 

📅Jueves 23, 19.00
📍@sngular Sevilla
👇https://t.co/fK5QNZzE5m

Colaboran @opensistemas @sngular @TheBridge_Tech https://t.co/7XDDpB6s8I",5,5,0
62,2023-03-16 17:37:33,DatabeerSVQ,"Pedro Albarracín, Data Scientist, nos hablará de detección de fraude con tarjetas de crédito utilizando datos sintéticos💳📶
¡No te lo pierdas! #dataholics @SVQ_tech 

📅Jueves 23, 19.00
📍@sngular
👇https://t.co/fK5QNZzE5m

Colaboran @opensistemas @sngular @TheBridge_Tech https://t.co/TXmwaRHZZI",7,3,0
